"","cand_a_female","picked_cand_a","region","gender","age","college","race","pid","ideo","considerwoman","considerwoman_n","horserace","demnom","favdnc","favmetoo","favblm","favaoc","unfavfb","unfavwallst","longprim","funding","candstrong","candwarm","candhumble","candassert","candcomp","perormot","suppclean","billionbad","sdo","believe","moderate","liberal","progressive","socialist","womenoffend","followmost","urbanicity"
"696",TRUE,TRUE,"West",1,61,0,"White","Democrat","Liberal/Very Liberal",TRUE,4,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,0,"Persuade Trump voters",TRUE,FALSE,1,"Believe",1,1,1,0,TRUE,TRUE,"Suburb"
"697",FALSE,TRUE,"Midwest",0,56,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Pete",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Persuade Trump voters",TRUE,TRUE,4.5,"Believe",0,1,0,0,TRUE,TRUE,"Rural or other"
"698",FALSE,TRUE,"Northeast",0,35,1,"Hispanic","Democrat","Liberal/Very Liberal",TRUE,1,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,1,0,"Motivate base",TRUE,TRUE,1.5,"Believe",0,0,1,1,FALSE,TRUE,"Suburb"
"699",TRUE,FALSE,"South",0,62,1,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,0,1,"Motivate base",TRUE,TRUE,4.5,"Not sure",0,0,1,0,FALSE,FALSE,"Rural or other"
"700",FALSE,TRUE,"West",0,60,0,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Don't know","Don't know",0,0,0,0,0,"Don't know",FALSE,FALSE,5.5,"Presumption of innocence",0,1,0,0,FALSE,FALSE,"City"
"701",TRUE,TRUE,"South",1,61,0,"White","Independent","Moderate",FALSE,0,"Other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Don't know","Don't know",1,0,0,0,1,"Don't know",FALSE,FALSE,4.75,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"Rural or other"
"702",TRUE,FALSE,"Northeast",1,53,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Motivate base",TRUE,TRUE,2,"Believe",0,0,1,0,FALSE,TRUE,"Rural or other"
"703",FALSE,FALSE,"West",0,84,1,"White","Independent","Moderate",TRUE,2,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","Don't know",1,0,0,0,1,"Motivate base",TRUE,TRUE,5.25,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"City"
"704",TRUE,FALSE,"West",0,48,0,"Hispanic","Democrat","Conservative/Very conservative",FALSE,0,"Biden",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,1,"Persuade Trump voters",TRUE,FALSE,5.5,"Presumption of innocence",1,0,0,0,FALSE,FALSE,"City"
"705",FALSE,FALSE,"West",1,80,1,"White","Independent","Liberal/Very Liberal",TRUE,4,"Harris",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,TRUE,5,"Believe",0,0,0,0,FALSE,FALSE,"Rural or other"
"706",TRUE,FALSE,"South",0,52,1,"Hispanic","Democrat","Moderate",TRUE,4,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,1,0,"Motivate base",TRUE,TRUE,2.5,"Believe",1,1,1,0,FALSE,TRUE,"City"
"707",FALSE,FALSE,"West",1,39,0,"White","Democrat","Liberal/Very Liberal",TRUE,5,"Pete",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,0,"Persuade Trump voters",TRUE,TRUE,1,"Not sure",0,1,1,1,FALSE,TRUE,"City"
"708",TRUE,FALSE,"West",0,50,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Bernie",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Don't know","Don't know",1,0,0,1,0,"Persuade Trump voters",TRUE,TRUE,4.25,"Believe",0,1,0,1,TRUE,FALSE,"City"
"709",FALSE,FALSE,"Midwest",0,68,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",TRUE,TRUE,4.25,"Believe",0,1,0,0,FALSE,TRUE,"City"
"710",FALSE,FALSE,"Northeast",1,48,1,"White","Independent","Moderate",TRUE,2,"Biden",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,TRUE,2,"Not sure",1,0,0,0,FALSE,TRUE,"Rural or other"
"711",TRUE,FALSE,"West",1,44,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,1,0,"Persuade Trump voters",TRUE,TRUE,1,"Presumption of innocence",0,1,1,1,FALSE,FALSE,"Suburb"
"712",TRUE,TRUE,"South",1,71,1,"White","Independent","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,0,1,"Persuade Trump voters",TRUE,TRUE,1,"Believe",0,0,1,0,FALSE,TRUE,"Suburb"
"713",FALSE,FALSE,"South",1,84,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,FALSE,4.5,"Presumption of innocence",1,1,1,0,TRUE,TRUE,"Rural or other"
"714",TRUE,TRUE,"South",1,56,1,"Black","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","Don't know",1,1,1,1,1,"Motivate base",TRUE,TRUE,1,"Believe",0,1,0,0,FALSE,TRUE,"Suburb"
"715",FALSE,FALSE,"West",0,61,1,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Bernie",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Motivate base",TRUE,TRUE,4,"Believe",0,0,1,0,TRUE,FALSE,"Suburb"
"716",TRUE,TRUE,"West",0,50,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,1,"Motivate base",TRUE,TRUE,2.25,"Believe",0,1,1,0,FALSE,TRUE,"Suburb"
"717",TRUE,TRUE,"Northeast",1,77,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,1,0,"Motivate base",TRUE,TRUE,2.25,"Believe",0,0,1,0,FALSE,TRUE,"Rural or other"
"718",TRUE,FALSE,"Northeast",0,62,1,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Biden",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,0,0,"Motivate base",TRUE,TRUE,5,"Presumption of innocence",1,1,0,1,FALSE,TRUE,"City"
"719",FALSE,TRUE,"Midwest",0,57,0,"White","Independent","Moderate",FALSE,0,"Bernie",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Don't know",FALSE,TRUE,4,"Presumption of innocence",0,0,0,0,FALSE,FALSE,"Suburb"
"720",TRUE,TRUE,"Midwest",0,53,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,0,"Motivate base",FALSE,TRUE,1.75,"Believe",0,1,1,0,FALSE,TRUE,"Suburb"
"721",FALSE,FALSE,"West",1,65,0,"White","Democrat","Moderate",TRUE,3,"Bernie",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Persuade Trump voters",TRUE,TRUE,3.25,"Believe",1,0,1,1,FALSE,TRUE,"Rural or other"
"722",TRUE,TRUE,"Northeast",0,69,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,0,1,"Persuade Trump voters",TRUE,TRUE,3.75,"Believe",0,0,1,0,TRUE,TRUE,"Suburb"
"723",TRUE,FALSE,"Northeast",0,78,1,"Black","Democrat","Moderate",TRUE,1,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",TRUE,TRUE,4.25,"Believe",1,0,0,0,FALSE,FALSE,"Suburb"
"724",FALSE,TRUE,"West",0,59,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Bernie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Motivate base",TRUE,FALSE,1.5,"Not sure",0,1,0,0,FALSE,FALSE,"Rural or other"
"725",FALSE,TRUE,"West",0,62,0,"White","Democrat","Moderate",FALSE,0,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","Don't know",1,0,0,0,1,"Motivate base",TRUE,FALSE,3.75,"Not sure",1,0,0,0,FALSE,TRUE,"City"
"726",TRUE,FALSE,"South",1,75,1,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Harris",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,2.5,"Presumption of innocence",1,1,1,0,FALSE,TRUE,"Rural or other"
"727",FALSE,TRUE,"South",0,50,0,"Black","Democrat","Moderate",FALSE,0,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,1,1,"Motivate base",FALSE,TRUE,3.75,"Presumption of innocence",0,0,0,0,FALSE,FALSE,"Rural or other"
"728",FALSE,FALSE,"West",1,72,1,"White","Democrat","Moderate",TRUE,1,"Warren",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,1,"Persuade Trump voters",TRUE,FALSE,5.5,"Believe",1,0,0,0,FALSE,TRUE,"Suburb"
"729",FALSE,TRUE,"South",0,58,0,"White","Independent","Moderate",TRUE,3,"Other",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Don't know",FALSE,TRUE,2.75,"Believe",0,0,0,0,FALSE,TRUE,"Rural or other"
"730",TRUE,TRUE,"Northeast",0,53,0,"Black","Democrat","Moderate",TRUE,1,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,1,0,"Persuade Trump voters",FALSE,TRUE,5.5,"Not sure",1,0,0,0,FALSE,TRUE,"City"
"731",TRUE,FALSE,"South",1,70,1,"White","Independent","Liberal/Very Liberal",TRUE,1,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,1.5,"Believe",0,0,1,0,FALSE,TRUE,"Rural or other"
"732",TRUE,FALSE,"Midwest",1,81,0,"White","Independent","Conservative/Very conservative",TRUE,1,"Biden",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Persuade Trump voters",TRUE,FALSE,5,"Presumption of innocence",0,1,0,0,FALSE,TRUE,"City"
"733",FALSE,TRUE,"South",1,30,1,"Hispanic","Democrat","Liberal/Very Liberal",TRUE,4,"Other",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,1,1,"Persuade Trump voters",TRUE,FALSE,1,"Believe",1,1,0,0,FALSE,TRUE,"City"
"734",TRUE,TRUE,"Northeast",0,39,0,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","Don't know",0,0,0,0,0,"Motivate base",TRUE,TRUE,2.25,"Believe",0,0,1,0,FALSE,FALSE,"City"
"735",TRUE,TRUE,"West",1,75,0,"White","Democrat","Conservative/Very conservative",TRUE,3,"Harris",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,1,"Motivate base",TRUE,FALSE,1,"Believe",0,1,0,0,TRUE,TRUE,"Suburb"
"736",TRUE,TRUE,"Northeast",1,70,1,"White","Democrat","Liberal/Very Liberal",TRUE,4,"Harris",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,1,1,"Motivate base",TRUE,TRUE,1.75,"Not sure",0,0,1,0,TRUE,TRUE,"Suburb"
"737",FALSE,TRUE,"West",1,72,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,0,1,"Persuade Trump voters",TRUE,FALSE,2.75,"Believe",0,1,0,0,FALSE,TRUE,"Suburb"
"738",TRUE,TRUE,"Northeast",0,71,1,"Hispanic","Democrat","Moderate",TRUE,3,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,1,1,"Motivate base",TRUE,FALSE,2.25,"Believe",1,0,0,0,FALSE,TRUE,"City"
"739",FALSE,TRUE,"West",1,44,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,0,"Motivate base",TRUE,TRUE,2,"Believe",0,0,1,0,FALSE,TRUE,"City"
"740",TRUE,FALSE,"West",1,75,1,"White","Independent","Liberal/Very Liberal",TRUE,1,"Other",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,0,0,"Persuade Trump voters",TRUE,TRUE,2,"Believe",0,0,1,0,FALSE,TRUE,"Suburb"
"741",TRUE,FALSE,"South",0,61,0,"White","Independent","Liberal/Very Liberal",TRUE,1,"Bernie",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Persuade Trump voters",TRUE,TRUE,1.75,"Believe",1,1,1,1,FALSE,TRUE,"Suburb"
"742",FALSE,FALSE,"South",0,21,0,"Hispanic","Democrat","Moderate",TRUE,1,"Bernie",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,1,"Persuade Trump voters",TRUE,TRUE,5,"Presumption of innocence",1,1,0,0,FALSE,FALSE,"City"
